19590311,42.6
19590312,51.6
19590313,40.8
19590314,52.3
19590315,54.7
19590316,51.2
19590317,47.9
19590318,39
19590319,40.1
19590320,52.6
19590321,55.9
19590322,50.2
19590323,43
19590324,54.2
19590325,63.7
19590326,66.6
19590327,61.1
19590328,46.5
19590329,40
19590330,46
19590331,53
19590401,61.5
19590402,61.3
19590403,53.4
19590404,53.3
19590405,53.2
19590406,64.5
19590407,60.2
19590408,68.1
19590409,73.9
19590410,72.6
19590411,69
19590412,52.1
19590413,37.9
19590414,43.5
19590415,53.3
19590416,60.2
19590417,65
19590418,65.5
19590419,64.3
19590420,70.3
19590421,61.7
19590422,52.2
19590423,50.1
19590424,53.2
19590425,60.5
19590426,68.2
19590427,69.7
19590428,71.5
19590429,66.7
19590430,69.4
19590501,69.3
19590502,69.8
19590503,77.2
19590504,70.8
19590505,67.3
19590506,65.6
19590507,74.4
19590508,73.5
19590509,63.9
19590510,66.6
19590511,71.2
19590512,72.7
19590513,71
19590514,67.9
19590515,56.5
19590516,57.2
19590517,61.1
19590518,66.9
19590519,72.3
19590520,72.5
19590521,71.6
19590522,73.1
19590523,75.6
19590524,77.6
19590525,71
19590526,68
19590527,72.2
19590528,74.5
19590529,75.3
19590530,74.9
19590531,71.8
19590601,71.4
19590602,71.7
19590603,72
19590604,68.1
19590605,69
19590606,69.8
19590607,72.5
19590608,74.6
19590609,75.7
19590610,76.6
19590611,78.2
19590612,76.7
19590613,78.4
19590614,70.8
19590615,66.4
19590616,72.5
19590617,65.8
19590618,63.3
19590619,66.8
19590620,71.7
19590621,74.5
19590622,78.9
19590623,80
19590624,75.8
19590625,75.6
19590626,80.6
19590627,83.1
19590628,84.9
19590629,85.7
19590630,87.4
19590701,81.2
19590702,81.7
19590703,71.6
19590704,72.6
19590705,72.8
19590706,75.1
19590707,77.2
19590708,75.6
19590709,74.6
19590710,76
19590711,70.9
19590712,71.9
19590713,74.1
19590714,73.1
19590715,73.4
19590716,74.3
19590717,75
19590718,76.3
19590719,78.4
19590720,77.5
19590721,75
19590722,78.4
19590723,79.9
19590724,80.8
19590725,81.1
19590726,76.4
19590727,76
19590728,76.6
19590729,77
19590730,78.9
19590731,75.1
19590801,78.8
19590802,75.5
19590803,72.4
19590804,72.3
19590805,77.5
19590806,76.4
19590807,75.3
19590808,79
19590809,78.5
19590810,76.1
19590811,75.1
19590812,75.4
19590813,75.9
19590814,76.5
19590815,79
19590816,78.8
19590817,78.8
19590818,80
19590819,80.8
19590820,80.2
19590821,80.6
19590822,81.6
19590823,81.6
19590824,80.1
19590825,81.7
19590826,82.2
19590827,79.7
19590828,81
19590829,75.7
19590830,72.3
19590831,74.9
19590901,76.9
19590902,79
19590903,78.5
19590904,75.1
19590905,73.9
19590906,74.5
19590907,74.5
19590908,75.1
19590909,74.2
19590910,72.2
19590911,69.8
19590912,67.4
19590913,63.7
19590914,64.3
19590915,67.8
19590916,71.1
19590917,61.3
19590918,61.3
